code_ies,name_ies,initials,county,state,academic_organization,category,url
905,FACULDADE ESCOLA PAULISTA DE DIREITO (FACEPD),FACEPD,São Paulo,SP,Faculdade,Privada,http://www.direito.epd.edu.br
4169,Faculdade Estácio de Carapicuíba (ESTÁCIO CARAPICUÍBA),ESTÁCIO CARAPICUÍBA,Carapicuíba,SP,Faculdade,Privada,www.faculdadefnc.com.br
1457,Faculdade Estácio de Cotia (Estacio Cotia),Estacio Cotia,Cotia,SP,Faculdade,Privada,www.estacio.br
17803,Faculdade Estácio de Rio Preto (Estácio Rio Preto),Estácio Rio Preto,São José do Rio Preto,SP,Faculdade,Privada,www.sebsa.com.br
1659,FACULDADE ESTÁCIO DE SÁ DE OURINHOS (FAESO),FAESO,Ourinhos,SP,Faculdade,Privada,www.estacio.br
3779,FACULDADE ESTÁCIO DE SANTO ANDRÉ (ESTÁCIO SANTO ANDRÉ),ESTÁCIO SANTO ANDRÉ,Santo André,SP,Faculdade,Privada,www.estacio.br
2806,FACULDADE EVANGÉLICA DE SÃO PAULO,-,São Paulo,SP,Faculdade,Privada,www.faesp.org
15922,Faculdade FABAD (FABAD),FABAD,Pindamonhangaba,SP,Faculdade,Privada,www.fabad.edu.br
269,FACULDADE FACCAT (FACCAT),FACCAT,Tupã,SP,Faculdade,Privada,www.faccat.com.br
5124,FACULDADE FACMIL,-,São José do Rio Preto,SP,Faculdade,Privada,www.uniesp.edu.br/saojosedoriopreto
1806,FACULDADE FERNÃO DIAS (FAFE),FAFE,Osasco,SP,Faculdade,Privada,www.faculdadefernaodias.edu.br
1520,FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS (FFIA),FFIA,São Paulo,SP,Faculdade,Privada,www.fia.com.br
12723,FACULDADE FINACI (FINACI),FINACI,São Paulo,SP,Faculdade,Privada,www.inaci.com.br
15401,Faculdade FIPECAFI (FIPECAFI),FIPECAFI,São Paulo,SP,Faculdade,Privada,www.fipecafi.org
1541,FACULDADE FLAMINGO,-,São Paulo,SP,Faculdade,Privada,www.faculdadeflamingo.com.br
21540,FACULDADE FREIRE DE ENSINO (FFE),FFE,Francisco Morato,SP,Faculdade,Privada,www.faculdadefreire.com.br
4597,FACULDADE FUTURA,-,Votuporanga,SP,Faculdade,Privada,www.faculdadefutura.com.br
17662,Faculdade Galileu (FG),FG,Botucatu,SP,Faculdade,Privada,www.faculdadegalileu.com.br
1221,FACULDADE GAMMON,-,Paraguaçu Paulista,SP,Faculdade,Privada,www.funge.com.br
1732,FACULDADE GENNARI E PEARTREE (FGP),FGP,Pederneiras,SP,Faculdade,Privada,www.fgp.edu.br
21431,Faculdade IBECO (IBECO),IBECO,São Paulo,SP,Faculdade,Privada,www.ibeco.com.br
2332,Faculdade Ibero Americana de São Paulo (FIASP),FIASP,Piraju,SP,Faculdade,Privada,www.fiasp.com.br
2465,FACULDADE IBMEC SÃO PAULO (IBMEC SP),IBMEC SP,São Paulo,SP,Faculdade,Privada,www.ibmec.br/sp
3746,FACULDADE IBRA DA GRANDE SÃO PAULO (FACULDADE FAGRAN),FACULDADE FAGRAN,São Paulo,SP,Faculdade,Privada,www.faculdadefagran.com.br
4873,FACULDADE IBRA DE TAUBATÉ (FACULDADE FITAU),FACULDADE FITAU,Taubaté,SP,Faculdade,Privada,www.ibraeducacional.com.br
4983,FACULDADE IBRA DE TECNOLOGIA (FACULDADE FITEC),FACULDADE FITEC,São José dos Campos,SP,Faculdade,Privada,www.faculdadefitec.com.br
778,FACULDADE IBRA DOS VALES (FACULDADE FADIVALES),FACULDADE FADIVALES,Jacareí,SP,Faculdade,Privada,www.ibraeducacional.com.br
12817,FACULDADE IMESP MONITOR (IMESP),IMESP,São Paulo,SP,Faculdade,Privada,www.faculdademonitor.com.br
5387,FACULDADE IMPACTA (IMPACTA),IMPACTA,São Paulo,SP,Faculdade,Privada,www.impacta.edu.br
2688,FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA (INESP),INESP,Jacareí,SP,Faculdade,Privada,www.inesp.edu.br
4629,Faculdade Innovare (FACINN),FACINN,São Paulo,SP,Faculdade,Privada,WWW.FACULDADEVALOREM.COM.BR
18711,FACULDADE INOVA MAIS DE SÃO PAULO (FIMSP),FIMSP,São Paulo,SP,Faculdade,Privada,www.faculdadeinovamais.com.br
2177,Faculdade Instituto Paulista de Ensino (FIPEN),FIPEN,Osasco,SP,Faculdade,Privada,www.fipen.edu.br
20098,Faculdade Integração (FI),FI,São Paulo,SP,Faculdade,Privada,www.integracao.com.br
19879,Faculdade Integrada de Pesquisa e Educação em Saúde de SP (FIPESSP),FIPESSP,São Paulo,SP,Faculdade,Privada,www.fipessp.edu.br
1745,Faculdade Interativa de São Paulo (FAISP),FAISP,São Paulo,SP,Faculdade,Privada,www.faisp.edu.br
24884,Faculdade Internacional de São Paulo (FINSP),FINSP,São Paulo,SP,Faculdade,Privada,"1158435503,0"
1781,FACULDADE INTESP (INTESP),INTESP,Ipaussu,SP,Faculdade,Privada,www.intesp.edu.br
24253,Faculdade Invictus (FIRP),FIRP,São José do Rio Preto,SP,Faculdade,Privada,www.faculdadeinvictus.com.br
22098,FACULDADE ISMD (ISMD),ISMD,São Paulo,SP,Faculdade,Privada,ismd.com.br
790,Faculdade Israelita de Ciências da Saúde Albert Einstein (FICSAE),FICSAE,São Paulo,SP,Faculdade,Privada,www.einstein.br
1693,FACULDADE ITANHAÉM (FAITA),FAITA,Itanhaém,SP,Faculdade,Privada,www.faita.edu.br
15873,Faculdade Itaquá (UNEITAQUÁ),UNEITAQUÁ,Itaquaquecetuba,SP,Faculdade,Privada,www.faculdadeitaqua.com.br
2328,FACULDADE ITEANA DE BOTUCATU (FITB),FITB,Botucatu,SP,Faculdade,Privada,www.ite.edu.br
20406,Faculdade Jaguar Indaiá (FJI),FJI,Indaiatuba,SP,Faculdade,Privada,www.faculdadejaguarindaia.com.br
18288,Faculdade Latino-americana (FLAM),FLAM,Arujá,SP,Faculdade,Privada,www.flam.org.br
1946,FACULDADE LEGALE (LEGALE),LEGALE,São Paulo,SP,Faculdade,Privada,www.legale.com.br
3618,FACULDADE LUSÓFONA DE SÃO PAULO (FL-SP),FL-SP,Cotia,SP,Faculdade,Privada,https://faculdadelusofona.com.br/
1624,FACULDADE MARECHAL RONDON (FMR),FMR,São Manuel,SP,Faculdade,Privada,www.fmr.edu.br
3837,FACULDADE MARINHO PAULISTA (FAMP),FAMP,São Paulo,SP,Faculdade,Privada,www.facmp.edu.br
20530,Faculdade Marquês de Olinda (FMO),FMO,Guarujá,SP,Faculdade,Privada,www.cmdo.com.br
16934,Faculdade Méliès (MÉLIÈS),MÉLIÈS,São Paulo,SP,Faculdade,Privada,www.melies.com.br
4731,FACULDADE MESSIANICA,-,São Paulo,SP,Faculdade,Privada,www.faculdademessianica.edu.br
1130,FACULDADE METODISTA DE CIÊNCIAS HUMANAS E EXATAS (METODISTA),METODISTA,Birigui,SP,Faculdade,Privada,www.faculdademetodista.edu.br
3933,FACULDADE MÉTODO DE SÃO PAULO (FAMESP),FAMESP,São Paulo,SP,Faculdade,Privada,www.famesp.com.br
16543,Faculdade Metropolitana do Estado de São Paulo (FAMEESP),FAMEESP,Ribeirão Preto,SP,Faculdade,Privada,faculdademetropolitana.edu.br
12522,FACULDADE MOGIANA DO ESTADO DE SÃO PAULO (FMG),FMG,Mogi Guaçu,SP,Faculdade,Privada,www.fmg.edu.br
363,FACULDADE MOZARTEUM DE SÃO PAULO (FAMOSP),FAMOSP,São Paulo,SP,Faculdade,Privada,www.famosp.edu.br
1876,FACULDADE MUNICIPAL PROFESSOR FRANCO MONTORO DE MOGI GUAÇU (FMPFM),FMPFM,Mogi Guaçu,SP,Faculdade,Publica,www.francomontoro.com.br
4179,FACULDADE NAZARENA DO BRASIL (FNB),FNB,Campinas,SP,Faculdade,Privada,www.fnb.edu.br
1621,FACULDADE NETWORK (NWK),NWK,Nova Odessa,SP,Faculdade,Privada,www.nwk.edu.br
1433,FACULDADE ORÍGENES LESSA (FACOL),FACOL,Lençóis Paulista,SP,Faculdade,Privada,www.facol.br
4492,FACULDADE PASCHOAL DANTAS (FPD),FPD,São Paulo,SP,Faculdade,Privada,www.faculdadepaschoaldantas.com.br
370,FACULDADE PAULISTA DE ARTES (FPA),FPA,São Paulo,SP,Faculdade,Privada,www.fpa.art.br
20340,FACULDADE PAULISTA DE CIÊNCIAS DA SAÚDE (FPCS),FPCS,São Paulo,SP,Faculdade,Privada,WWW.FPCS.EDU.BR
3896,Faculdade Paulista de Comunicação (FEPAC),FEPAC,São Paulo,SP,Faculdade,Privada,https://fpac.com.br
19352,Faculdade Paulista de Gestão e Saúde,-,São Paulo,SP,Faculdade,Privada,https://faculdadesbws.com.br/
362,FACULDADE PAULISTA DE SERVIÇO SOCIAL (FAPSS-SP.),FAPSS-SP.,São Paulo,SP,Faculdade,Privada,https://faculdadesbws.com.br/
361,Faculdade Paulista de Serviço Social de São Caetano do Sul (FAPSS),FAPSS,São Caetano do Sul,SP,Faculdade,Privada,www.fapss.org
2811,FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO (FAPCOM),FAPCOM,São Paulo,SP,Faculdade,Privada,www.fapcom.com.br
21638,Faculdade PECEGE (PECEGE),PECEGE,Piracicaba,SP,Faculdade,Privada,www.faculdade.pecege.com
1387,FACULDADE PENTÁGONO - FAPEN (FAPEN),FAPEN,Santo André,SP,Faculdade,Privada,www.pentagonoedu.com.br
4185,FACULDADE PERUIBE (FPBE),FPBE,Peruíbe,SP,Faculdade,Privada,www.faculdadeperuibe.com.br
16502,FACULDADE PESTALOZZI DE FRANCA (FAPESF),FAPESF,Franca,SP,Faculdade,Privada,www.pestalozzi.com.br/faculdade
21940,Faculdade Phorte de Educação e Tecnologia,-,São Paulo,SP,Faculdade,Privada,www.faculdadephorte.edu.br
14715,FACULDADE PIAGET (FACPIAGET),FACPIAGET,Suzano,SP,Faculdade,Privada,www.facpiaget.com.br
5046,FACULDADE POLIS DAS ARTES,-,Embu,SP,Faculdade,Privada,www.faculdadepolis.com.br
3456,FACULDADE POLITÉCNICA DE CAMPINAS (POLICAMP),POLICAMP,Campinas,SP,Faculdade,Privada,www.policamp.edu.br
14890,FACULDADE PRAIA GRANDE (FPG),FPG,Praia Grande,SP,Faculdade,Privada,www.fpg.edu.br
17598,FACULDADE PROF. WLADEMIR DOS SANTOS (WLASAN),WLASAN,Sorocaba,SP,Faculdade,Privada,www.wlasan.edu.br
14727,FACULDADE PROGRESSO (FAP),FAP,Guarulhos,SP,Faculdade,Privada,www.faculdadeprogresso.edu.br
21670,Faculdade Promove de São Paulo (FPSP),FPSP,São Paulo,SP,Faculdade,Privada,www.faculdadepromove.br
23194,Faculdade PSICOLOG (FAPSI),FAPSI,Ribeirão Preto,SP,Faculdade,Privada,http://www.fapsi.edu.br
922,FACULDADE REGES DE DRACENA,-,Dracena,SP,Faculdade,Privada,http://reges.com.br/dracena
3302,Faculdade REGES de Junqueirópolis,-,Junqueirópolis,SP,Faculdade,Privada,http://junqueiropolis.reges.com.br
1122,FACULDADE REGES DE OSVALDO CRUZ,-,Osvaldo Cruz,SP,Faculdade,Privada,reges.com.br/osvaldocruz
4596,FACULDADE REGES DE RIBEIRÃO PRETO,-,Ribeirão Preto,SP,Faculdade,Privada,http://reges.com.br/ribeiraopreto
2205,Faculdade REGES de Tupi Paulista,-,Tupi Paulista,SP,Faculdade,Privada,http://tupipaulista.reges.com.br/
20497,FACULDADE ROBERTO MIRANDA (FRM SP),FRM SP,São Paulo,SP,Faculdade,Privada,www.faculdaderobertomiranda.edu.br
21643,Faculdade Rudolf Steiner (FRS),FRS,São Paulo,SP,Faculdade,Privada,http://frs.edu.br/
652,FACULDADE SANTA CECÍLIA (FASC),FASC,Pindamonhangaba,SP,Faculdade,Privada,www.fascpinda.com.br
910,FACULDADE SANTA LÚCIA (FCACSL),FCACSL,Moji Mirim,SP,Faculdade,Privada,www.santalucia.br
434,FACULDADE SANTA MARCELINA (FASM),FASM,São Paulo,SP,Faculdade,Privada,https://www.santamarcelina.org.br/educacao/fasm_un
1620,FACULDADE SANTA RITA (FASAR),FASAR,Novo Horizonte,SP,Faculdade,Privada,www.fasar.edu.br
18667,FACULDADE SANTO ANTÔNIO (FSA),FSA,Caçapava,SP,Faculdade,Privada,fsantoantonio.edu.br/cpv/
2368,FACULDADE SÃO LEOPOLDO MANDIC,-,Campinas,SP,Faculdade,Privada,www.slmandic.edu.br
22096,FACULDADE SÃO LEOPOLDO MANDIC DE ARARAS (SLMANDIC-ARARAS),SLMANDIC-ARARAS,Araras,SP,Faculdade,Privada,www.slmandicararas.com.br
22021,FACULDADE SÃO PAULO DE PRESIDENTE VENCESLAU (FASPREV),FASPREV,Presidente Venceslau,SP,Faculdade,Privada,www.grupoeducacionalsaopaulo.com.br
2814,FACULDADE SÃO SEBASTIÃO,-,São Sebastião,SP,Faculdade,Privada,www.fass.edu.br
1438,FACULDADES DE CAMPINAS (FACAMP),FACAMP,Campinas,SP,Faculdade,Privada,www.facamp.com.br
1420,FACULDADES DE DRACENA,-,Dracena,SP,Faculdade,Privada,www.fundec.edu.br/unifadra/
21826,Faculdade Sebrae,-,São Paulo,SP,Faculdade,Privada,http://www.faculdadesebrae.com.br
1195,FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA (SENAI),SENAI,São Caetano do Sul,SP,Faculdade,Privada,www.sp.senai.br
17731,FACULDADE SESI-SP DE EDUCAÇÃO (FASESP),FASESP,São Paulo,SP,Faculdade,Privada,faculdadesesi.edu.br
23912,FACULDADE SINPAIN (SINPAIN),SINPAIN,São Paulo,SP,Faculdade,Privada,faculdade.ibcmed.com
263,FACULDADES INTEGRADAS CAMPOS SALLES (FICS),FICS,São Paulo,SP,Faculdade,Privada,www.cs.edu.br
1569,FACULDADES INTEGRADAS DE ARARAQUARA (FIAR),FIAR,Araraquara,SP,Faculdade,Privada,www.logatti.edu.br
1092,FACULDADES INTEGRADAS DE BAURU (FIB),FIB,Bauru,SP,Faculdade,Privada,www.fibbauru.br
716,FACULDADES INTEGRADAS DE BOTUCATU,-,Botucatu,SP,Faculdade,Privada,http://www.unifac.com.br
3432,"FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO DE GUARULHOS (FG)",FG,Guarulhos,SP,Faculdade,Privada,www.fg.edu.br
1299,FACULDADES INTEGRADAS DE FERNANDÓPOLIS (FIFE),FIFE,Fernandópolis,SP,Faculdade,Privada,www.fef.br
533,FACULDADES INTEGRADAS DE ITAPETININGA (FII),FII,Itapetininga,SP,Faculdade,Privada,www.fkb.br
4793,FACULDADES INTEGRADAS DE ITARARÉ (FAFIT-FACIC),FAFIT-FACIC,Itararé,SP,Faculdade,Privada,www.fafit.com.br
1355,FACULDADES INTEGRADAS DE JAHU (FIJ),FIJ,Jaú,SP,Faculdade,Privada,www.fundacaojau.edu.br
19210,Faculdades Integradas de Taguaí (FIT),FIT,Taguaí,SP,Faculdade,Privada,www.fitaguai.com
3753,FACULDADES INTEGRADAS DOM PEDRO II (DOMPEDRO),DOMPEDRO,São José do Rio Preto,SP,Faculdade,Privada,www.dompedro.edu.br
1444,FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA (FIEL),FIEL,Limeira,SP,Faculdade,Privada,www.einsteinlimeira.com.br
1385,FACULDADES INTEGRADAS IPEP (FIPEP),FIPEP,São Paulo,SP,Faculdade,Privada,www.ipep.edu.br
734,FACULDADES INTEGRADAS MARIA IMACULADA (FIMI),FIMI,Mogi Guaçu,SP,Faculdade,Privada,http://www.mariaimaculada.br
5217,FACULDADES INTEGRADAS PAULISTA (FIP),FIP,São Paulo,SP,Faculdade,Privada,www.fipsp.edu.br
21502,FACULDADES INTEGRADAS POTENCIAL (FIP),FIP,Cotia,SP,Faculdade,Privada,fipcotia.edu.br
1870,FACULDADES INTEGRADAS REGIONAIS DE AVARÉ (FIRA),FIRA,Avaré,SP,Faculdade,Publica,www.frea.edu.br
1838,FACULDADES INTEGRADAS RIO BRANCO (FRB),FRB,São Paulo,SP,Faculdade,Privada,www.uniaobandeirante.edu.br
13481,FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA (FRB-GV),FRB-GV,Cotia,SP,Faculdade,Privada,www.riobrancofac.edu.br
109,FACULDADES INTEGRADAS RUI BARBOSA (FIRB),FIRB,Andradina,SP,Faculdade,Privada,www.firb.br
2575,FACULDADES INTEGRADAS SOARES DE OLIVEIRA (FISO),FISO,Barretos,SP,Faculdade,Privada,www.fiso.edu.br
1844,FACULDADES INTEGRADAS STELLA MARIS DE ANDRADINA (FISMA),FISMA,Andradina,SP,Faculdade,Privada,www.fea.br
1266,FACULDADES INTEGRADAS URUBUPUNGÁ (FIU),FIU,Pereira Barreto,SP,Faculdade,Privada,www.fiu.com.br
11586,FACULDADES NETWORK - CAMPUS SUMARÉ,-,Sumaré,SP,Faculdade,Privada,www.nwk.edu.br
234,FACULDADES OSWALDO CRUZ (FOC),FOC,São Paulo,SP,Faculdade,Privada,www.oswaldocruz.br
19883,Faculdade Sul Paulista de Itanhaém (FASUPI),FASUPI,Itanhaém,SP,Faculdade,Privada,http://www.fasupi.com.br/site/?vestibular=true
3770,FACULDADE TEOLÓGICA BATISTA DE SÃO PAULO (FTBSP),FTBSP,São Paulo,SP,Faculdade,Privada,www.teologica.br
3051,FACULDADE TEOLÓGICA DE CIÊNCIAS HUMANAS E SOCIAIS LOGOS (FAETEL),FAETEL,São Paulo,SP,Faculdade,Privada,www.faetel.edu.br
21822,FACULDADE TORRICELLI (FT),FT,Guarulhos,SP,Faculdade,Privada,http://www.torricelli.edu.br
22985,Faculdade Trilógica Nossa Senhora de Todos os Povos (FATRI EAD),FATRI EAD,São Paulo,SP,Faculdade,Privada,www.keppepacheco.edu.br
2793,FACULDADE UBS (FACULDADE UBS),FACULDADE UBS,São Paulo,SP,Faculdade,Privada,www.ubs.edu.br
2289,FACULDADE UNIÃO CULTURAL DO ESTADO DE SÃO PAULO (UCESP),UCESP,Araçatuba,SP,Faculdade,Privada,www.ucesp.edu.br
22177,Faculdade União Paulistana (FAUP),FAUP,São Paulo,SP,Faculdade,Privada,www.faup.com.br
24168,Faculdade Unida de São Paulo (FAUSP),FAUSP,São Paulo,SP,Faculdade,Privada,www.fausp.edu.br
24300,Faculdade Unida de São Paulo - EAD (FAUSP - EAD),FAUSP - EAD,São Paulo,SP,Faculdade,Privada,www.fausp.edu.br
24275,Faculdade Unificada do Estado de São Paulo (FAUESP - online),FAUESP - online,Mauá,SP,Faculdade,Privada,www.fauesp.com.br
18258,FACULDADE UNIFICADA DO ESTADO DE SÃO PAULO (FAUESP),FAUESP,Mauá,SP,Faculdade,Privada,www.fauesp.com.br
21204,FACULDADE UNITERP (FACTERP),FACTERP,São José do Rio Preto,SP,Faculdade,Privada,www.uniterp.edu.br
22263,FACULDADE VANGUARDA,-,São José dos Campos,SP,Faculdade,Privada,www.faculdadevanguarda.edu.br
1725,FACULDADE XV DE AGOSTO (FAQ),FAQ,Socorro,SP,Faculdade,Privada,www.faq15.edu.br
2886,FACULDADE ZUMBI DOS PALMARES (FAZP),FAZP,São Paulo,SP,Faculdade,Privada,www.zumbidospalmares.edu.br
3012,FAJOPA - FACULDADE JOÃO PAULO II (FAJOPA),FAJOPA,Marília,SP,Faculdade,Privada,www.fajopa.edu.br
15714,Fatec Arthur Azevedo - Mogi Mirim (FATECMM),FATECMM,Moji Mirim,SP,Faculdade,Publica,http://www.fatecmm.edu.br
15680,Fatec Cruzeiro - Prof. Waldomiro May,-,Cruzeiro,SP,Faculdade,Publica,www.fateccruzeiro.edu.br
4007,"FATECE - FACULDADE DE TECNOLOGIA, CIÊNCIAS E EDUCAÇÃO (FATECE)",FATECE,Pirassununga,SP,Faculdade,Privada,www.fatece.edu.br
14194,FATEC - FACULDADE DE TEOLOGIA E CIÊNCIAS DE VOTUPORANGA (FATEC),FATEC,Votuporanga,SP,Faculdade,Privada,www.fatecc.com.br
21952,FGV / Escola de Relações Internacionais (FGV/RI),FGV/RI,São Paulo,SP,Faculdade,Privada,ri.fgv.br
22625,FORS - Faculdade de Educação e Tecnologia (FORS),FORS,Votuporanga,SP,Faculdade,Privada,www.faculdadefors.com.br
22862,FranklinCovey Business School (FCBS),FCBS,São Paulo,SP,Faculdade,Privada,www.franklincovey.edu.br
4925,FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC (UFABC),UFABC,Santo André,SP,Universidade,Publica,www.ufabc.edu.br
18165,Fundação Universidade Virtual do Estado de São Paulo (UNIVESP),UNIVESP,São Paulo,SP,Universidade,Publica,univesp.br
170,FUNVIC - FACULDADE FUNVIC DE MOCOCA,-,Mococa,SP,Faculdade,Privada,www.funvicmococa.org.br
22769,Gaia (Gaia),Gaia,Sorocaba,SP,Faculdade,Privada,www.gaia.edu.br
13466,GRUPO DE NUTRIÇÃO HUMANA (GANEP),GANEP,São Paulo,SP,Instituição Especialmente Credenciada para oferta de cursos lato sensu,Privada,www.ganepeducacao.com.br
1161,INSPER INSTITUTO DE ENSINO E PESQUISA,-,São Paulo,SP,Faculdade,Privada,http://www.insper.edu.br
17672,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de São Paulo (IDP-SP)",IDP-SP,São Paulo,SP,Faculdade,Privada,www.idpsp.edu.br
24843,INSTITUTO DE ASSISTÊNCIA MÉDICA AO SERVIDOR PÚBLICO ESTADUAL (IAMSPE),IAMSPE,São Paulo,SP,Faculdade,Publica,www.iamspe.sp.gov.br
3323,INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS (IESCAMP),IESCAMP,Campinas,SP,Faculdade,Privada,www.iescamp.com.br
17269,INSTITUTO DE EDUCAÇÃO SUPERIOR E INOVAÇÃO PERSONA,-,São Paulo,SP,Faculdade,Privada,http://www.persona.org.br
1816,INSTITUTO DE ENSINO SUPERIOR DE BAURU (IESB),IESB,Bauru,SP,Faculdade,Privada,www.faculdadeiesb.edu.br
22651,Instituto de Tecnologia e Liderança (Inteli),Inteli,São Paulo,SP,Faculdade,Privada,https://www.inteli.edu.br/
16901,INSTITUTO EDUCATIE (EDUCATIE),EDUCATIE,Mogi das Cruzes,SP,Faculdade,Privada,www.faculdadeseducatie.edu.br
1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO (IFSP)",IFSP,São Paulo,SP,"Instituto Federal de Educação, Ciência e Tecnologia",Publica,www.ifsp.edu.br
21827,Instituto Friburgo de Ensino Superior (IFES),IFES,São Paulo,SP,Faculdade,Privada,www.colegiofriburgo.com.br
21850,Instituto Internacional de Estudos em Saude (IIESAU),IIESAU,Ribeirão Preto,SP,Faculdade,Privada,www.iiesau.edu.br
1301,INSTITUTO MATONENSE MUNICIPAL DE ENSINO SUPERIOR (IMMES),IMMES,Matão,SP,Faculdade,Privada,www.immes.edu.br
881,INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS (IMESA),IMESA,Assis,SP,Faculdade,Publica,www.fema.edu.br
882,INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI (IMESB),IMESB,Bebedouro,SP,Faculdade,Publica,www.imesb.br
79,INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA (IMES CATANDUVA),IMES CATANDUVA,Catanduva,SP,Faculdade,Publica,www.fafica.br
745,INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SÃO MANUEL (IMESSM),IMESSM,São Manuel,SP,Faculdade,Publica,www.imessm.edu.br
23352,Instituto Professor Flávio Vellini,-,São Paulo,SP,Instituição Especialmente Credenciada para oferta de cursos lato sensu,Privada,www.vellini.com.br
24709,Instituto Racine de Educação Superior (Racine),Racine,São Paulo,SP,Faculdade,Privada,www.racine.com.br
10385,INSTITUTO SÃO PAULO DE ESTUDOS SUPERIORES (ITESP),ITESP,São Paulo,SP,Faculdade,Privada,www.ittesp.com.br
346,INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA (ISCA),ISCA,Limeira,SP,Faculdade,Privada,www.iscafaculdades.com.br
2342,INSTITUTO SUPERIOR DE EDUCAÇÃO CERES (ISE-CERES),ISE-CERES,São José do Rio Preto,SP,Faculdade,Privada,www.faceres.com.br
2922,INSTITUTO SUPERIOR DE EDUCAÇÃO DE BARRETOS (ISEB),ISEB,Barretos,SP,Faculdade,Privada,www.isebarretos.edu.br
1930,INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO PAULO (SINGULARIDADES/ISESP),SINGULARIDADES/ISESP,São Paulo,SP,Faculdade,Privada,www.singularidades.com.br
2744,INSTITUTO SUPERIOR DE EDUCAÇÃO VERA CRUZ (ISE VERA CRUZ),ISE VERA CRUZ,São Paulo,SP,Faculdade,Privada,www.veracruz.edu.br
1300,INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH (ITES),ITES,Taquaritinga,SP,Faculdade,Privada,www.ites.com.br
1276,INSTITUTO TAUBATÉ DE ENSINO SUPERIOR (I.T.E.S.),I.T.E.S.,Taubaté,SP,Faculdade,Privada,www.ites.edu.br
602,INSTITUTO TECNOLÓGICO DE AERONÁUTICA (ITA),ITA,São José dos Campos,SP,Faculdade,Publica,www.ita.br
11807,Istituto Europeo di Design (IED SP),IED SP,São Paulo,SP,Faculdade,Privada,http://www.ied.edu.br
23868,Link School of Business (LSB),LSB,São Paulo,SP,Faculdade,Privada,https://linkschoolofbusiness.com/
19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS (PUC-CAMPINAS),PUC-CAMPINAS,Campinas,SP,Universidade,Privada,www.puc-campinas.edu.br
546,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO (PUCSP),PUCSP,São Paulo,SP,Universidade,Privada,www.pucsp.br
1723,STRONG BUSINESS SCHOOL,-,Santo André,SP,Faculdade,Privada,www.esags.edu.br
4943,STRONG BUSINESS SCHOOL BS,-,Santos,SP,Faculdade,Privada,www.esags.edu.br
1311,TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS (TREVISAN),TREVISAN,São Paulo,SP,Faculdade,Privada,www.trevisan.edu.br
14878,TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS- (TEN),TEN,Ribeirão Bonito,SP,Faculdade,Privada,www.trevisan.edu.br
1046,UNIÃO DAS FACULDADES DOS GRANDES LAGOS (UNILAGO),UNILAGO,São José do Rio Preto,SP,Faculdade,Privada,www.unilago.edu.br
457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO (UNIAN - SP),UNIAN - SP,São Paulo,SP,Universidade,Privada,http://www.anhanguera.com/home/
466,UNIVERSIDADE ANHEMBI MORUMBI (UAM),UAM,São Paulo,SP,Universidade,Privada,www.anhembi.br
319,UNIVERSIDADE BRASIL (UB),UB,São Paulo,SP,Universidade,Privada,http://universidadebrasil.edu.br
417,UNIVERSIDADE CIDADE DE SÃO PAULO (UNICID),UNICID,São Paulo,SP,Universidade,Privada,www.unicid.edu.br
221,UNIVERSIDADE CRUZEIRO DO SUL (UNICSUL),UNICSUL,São Paulo,SP,Universidade,Privada,www.cruzeirodosul.edu.br
124,UNIVERSIDADE DE ARARAQUARA (UNIARA),UNIARA,Araraquara,SP,Universidade,Privada,www.uniara.com.br
496,UNIVERSIDADE DE FRANCA (UNIFRAN),UNIFRAN,Franca,SP,Universidade,Privada,www.unifran.edu.br
420,UNIVERSIDADE DE MARÍLIA (UNIMAR),UNIMAR,Marília,SP,Universidade,Privada,www.unimar.br
